bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D,D,D,D,D,D
D,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,E,E,E,E,E,E,E,E,D,E,D,D,E,E,E,E,D
E,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,E,E,E,E,E,E,E,E,E,D,D,E,E,E,E,E,E,E,E
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,D,D,D,D,D,A,A,A,A,A,A,D,D,A,A,A,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,D,D,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,C,C,A,B,C,B,B,A,C,C,A,B
D,B,D,B,A,D,D,D,D,C,C,C,A,D,A,D,D,D,D,D,C,D
E,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,B,B,C,C,C,C,C,B,B,B,C,C,C,C,C
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A
E,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,C,C,C,C,C,D,D,C,C,C,C,D,C,E,C,C,E,C,E,C
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,C,C,C
D,D,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,B,B,B,B,B,B,B,C,C,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,C,C,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,E,E,E,E,E,E,C,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,D,D,D,D,D,D,D,D,D,C,C,C,C,D,C,D
E,A,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,C,E,C,E,E,E,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,B,A,B,A,A,A,B,B,A,A,A,A,A,A,A
C,C,C,D,D,C,D,D,D,B,D,D,B,C,B,C,C,B,C,C,C,C
D,A,E,E,E,E,E,E,A,E,E,A,A,E,E,A,A,E,A,A,A,A
E,C,C,C,C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,D,C,C,C,D,D,D,D,D,C,D,D,C,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,E,E,E,E,C,C,C,C,C,C,C,C,C,C
A,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,D,C,C,C,C,C,C,A,A,C,C,C,C,C,C,C,C,C,C
D,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,A,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C,D,C,C,D
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,C,C,C,C,C,E,E,E,E,E,A,E,E,E,E,A,A,E,E,E,E
A,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,E,E,C,C,C,C,C,C,C,C,C,C,C,A,A,C
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,A,A,A,B,B,A,C,A,A,A,C,C,A,B
D,C,C,C,C,C,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,E,C,C,C,C,E
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,D,D,D,D,D,C,D,C,D,C,D,D,D,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,A,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E,E,E,E
A,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,B,B,B,C,C,C,C,B,C,B,B,C,B,B,A,A,A,A,A,A
D,C,C,C,C,A,C,A,A,C,A,A,C,A,A,A,A,A,A,A,C,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,A,A,C,C,C,A,C,A,A,A,A,C,A,A,A,A,A,A,A
D,C,C,C,D,D,D,D,E,D,C,C,D,D,D,D,D,C,C,C,C,C
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,A,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,C,B
D,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,D,D,D,A,C,A,A,A,A,A,C,A,C,C,A,D,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,C
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,C,C
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C
D,C,C,C,C,A,A,A,A,E,A,A,A,D,A,D,D,A,A,D,D,D
E,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,C,C,D,C,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C
E,B,B,B,E,E,E,E,E,E,E,E,E,E,E,B,B,B,B,B,B,E
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,D,D,C,C,D,D,D,B,D,D
C,C,D,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D,D,A,D,D
D,D,D,C,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,D,C,C,D,C,D,D,D,D,D,C,D,D,D,C,C,C
D,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,C,D,C,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,E,E,E,A,E,E,E,E,A,E,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,A,A,A,A,A
E,C,C,C,C,E,E,E,E,E,E,E,C,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,B,B,B,C,B,B,C,C,B,B,C,C,C,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,D,D,D,A,D,D,A,A,A,A,A,A,A,A,A,A,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D
E,A,A,A,E,E,E,E,E,A,E,E,E,E,E,E,E,A,E,E,E,E
A,C,C,C,B,C,C,C,B,B,B,B,B,B,B,B,B,B,B,C,C,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,C,C,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D
E,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,A,A,A,C,C
C,C,D,D,D,D,A,A,A,A,A,A,A,A,C,A,A,A,A,C,C,A
D,D,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,E,E,C,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,D,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,D,C,C,A,C,D,A,A,D,A,A,A,D,A,A
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,A,C,C,B,B,B,A,A,B,B,B,B,B,B,B,B,B,B
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,D
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,E,D,D
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,C,C,C,C,A,C,A,A,A,A,A,A,C,A,A,A,A,A,A,A
C,C,E,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C
D,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D
D,E,C,E,E,A,C,E,E,A,A,A,A,A,C,E,A,A,A,A,A,A
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,A,A,A,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A,E,E,E
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,E,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,D,D,D,D,C,D,D,D,D,D,D,C,C,C,C,D,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C
D,A,A,A,A,A,A,A,A,A,A,D,D,A,D,D,D,A,D,D,A,A
E,C,C,C,C,C,E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,C,D,C,C,D,C,C,D,D,D,D
E,B,B,B,B,B,E,E,A,A,A,A,A,A,A,A,A,E,E,E,E,E
A,C,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C
D,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,E,E,E
E,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,D,C,C,C,C
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,C,C,C,D,D,D,D,C,D,D,D,D,D,D,D,D,D,C,C,D
C,C,D,D,D,D,D,D,D,D,A,D,D,C,C,D,C,A,D,C,C,A
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,E,C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,E,B,B,E,B,E,E,B,B,B,B,B,B,B
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A
C,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,C,B,C,C,C
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,D,D,C,C,C,C,D,C,C,C,C,C,D,D,C,C,C
D,C,C,E,E,E,C,D,E,D,E,D,D,D,E,D,D,E,E,D,D,D
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
