bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,B,E,E,E,D,D,D,D,D,E,D,D,D,D,E,E,D,D,D,D,D
C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,C,C,C,C,C,C,C,C,C,C,C,E,E,E,C,C,C,C,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,D,D,C,C,C,C,C,C,C,B,C,C,B,B,C,C,C,C,C,C
B,E,A,A,A,A,A,A,A,E,E,E,E,E,A,E,C,C,E,E,E,E
C,E,E,E,D,D,D,D,D,D,D,E,E,D,D,D,D,D,D,D,D,D
D,E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,D,D,D,D,D,D,D,D,E,E,E,C,E,E,A,E,E,E,E
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,D,D,D,D,B,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,E,E,E,C,E,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C
A,A,A,A,D,B,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,A,A,A,A,A,A,E,C,E,A,C,E,E,C,C,C,C,C,E,E
C,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,E,E,E,E,E,B,E,B,B,B,B,B,E,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,C,E,E,E,C,E,E,E,E,E
C,D,B,B,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C
C,E,E,D,E,E,D,E,D,E,E,D,D,D,D,E,D,D,E,E,D,D
D,D,E,E,E,E,E,D,D,E,D,D,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,D,D,D,D,B,D,D,D,B,D,B,B,B,B,B,B,B,C,C
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E,E
E,E,D,E,E,D,E,D,D,E,E,E,E,E,E,E,A,D,D,D,C,D
A,A,E,A,E,E,E,E,E,E,E,B,B,B,B,B,E,C,B,C,C,C
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E,D,D,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,D,D,D,A,D,D,D,D,D,A,A,A,A,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,E,E
B,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C
C,E,E,E,B,B,B,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,B,B,E,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,E,E,E,E,E,B,E,B,B,B,B,E,E,B,E,B,B,B,B,C
B,A,A,A,A,A,C,C,E,E,E,E,E,E,E,E,C,C,C,C,C,C
C,D,D,E,D,D,D,D,D,E,E,E,E,E,D,E,D,D,D,D,D,D
D,D,E,E,E,B,E,B,E,E,B,B,E,E,B,E,E,E,E,E,E,E
E,C,B,B,B,B,C,B,C,C,C,B,B,B,B,B,B,B,B,B,B,B
A,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,E,D,E,E,E,E,D,D,D,D,D,D,D,D,D,D,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,A,A,A,A,E,E,E,E,E,E,E,E,E,E,E,D,E,E,E,E,E
B,E,E,E,E,E,E,C,C,C,C,E,E,C,C,C,C,C,C,C,C,C
C,E,B,E,E,E,E,E,E,E,E,E,E,D,E,E,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,A,E,E,C,C,A,B,D,C,C,A,A,A,A,A,A,A,C,C,A
A,A,A,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,B,B,C,C,C,C,C,E,E,C,E,E,B,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,C,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,C,C,C,C,C,E,E,E,E,E,E,E,E,E,C,C,E,E,E,E,E
C,E,B,B,B,B,B,B,B,B,B,B,B,B,B,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,C,B,B,B,B,B,B,B,B,B,B,D,E,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E
D,E,C,C,C,C,C,C,C,C,C,C,E,E,B,E,E,E,C,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,C,C,C,B,C
A,C,E,E,E,E,D,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,D,E,E,E,E,C,E,E,E,E,E,E,E,E,E,C,C,C,C,C
A,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,E,E,E,E,C,E,E,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,D,E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,E,E,C,B,B,B,B,B,B,B,B,B,E,E,E,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,E,A,E,A,A,E,E,E,A,A,A,A,D
D,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C,C,E,E
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C
C,E,A,A,A,A,E,E,E,E,E,E,E,E,E,E,A,D,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,B,C,C,C,C
B,E,E,E,E,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,E,A,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,B,B,E
B,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,E,E
A,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,A,A,A,A,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,E,B,B,B,B,B,B,B,B,E,B,B,B,B,B,B,B,B
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,E,E,D,E,D,D,D,D,E,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D
A,E,E,E,E,E,E,C,C,E,B,B,B,C,B,B,B,B,B,B,B,B
B,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,E,E,E,E,E,E,E,E,E,B,B,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B,B,B,B
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,E,E,E,E,E,E
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,C,C,C,C,C,C,E,E,E,E,E,D,E,E,D,D,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,C,C,C,C,C,C,C,E,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,A,B,A,B,B,B,B,B,B,D,B,A,B,B,A,B,B,A,B,B,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,C,E,E,E,E,E,E,E,E,E,C,C,C,C,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,B,B,B,D,B,B,B,B,B,B,B,B,C,B,B,C,B
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,E,D,D,D,D,D,D,D,E,D,D,D,D,D,D
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,B,B,B,B,A,B,B,E,A,E,E,E,E,E,E,E,E,E,E,E
A,D,D,E,E,E,E,E,E,E,D,B,E,D,D,D,B,B,E,D,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C,E,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E,C,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,C,E,E,C,C,C,C,C,C,B,B,C,C,C
B,A,A,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,C,E,C,C,C,E,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,C,C,C,C,E,E,E,C,E,C,E,E,E,E,E,E,E,C,E,E
E,E,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,E,E,E,E,E,E,E,C,E,E,C,C,E,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,A,E,E,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,D
A,D,D,D,D,D,E,B,B,E,D,E,D,D,D,D,D,D,D,D,D,B
B,A,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,D,E,E,E,E,E,E,E,E,E,E,E,E
D,A,C,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,E,E,E,E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,E
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,B,E,E,A,E,E,E,E,A,A,E,E,A,A,A,A,A,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,A,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,B,D
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,B,B,B,B,B,B,B,B,B,B,B,E,E,B,B,B,B,C,B,B
A,D,D,D,D,D,D,B,D,D,D,D,B,D,D,D,E,D,D,E,E,E
B,D,D,D,D,D,D,D,D,D,D,D,D,C,D,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E,C,C,C
C,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,A,A,B,E,E,B,E,E,E,E,E,E,E,E,B,A,A,E,A,E
E,E,D,D,D,D,D,D,D,D,E,D,C,D,C,C,C,C,C,C,C,C
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,E,C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,A,E,E,E,E,E,E,E,E,E,E,B,E,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,C,C,E,C,C,C,E,C,C,C
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,B,B,B,B,B,B,B,B,E,B,B,E,B,B,E,B,B,E,E,B
E,E,D,E,D,D,D,D,D,D,D,E,E,E,E,D,D,D,E,E,D,E
A,C,D,D,B,B,E,E,E,E,E,E,B,D,D,D,D,C,C,C,C,C
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,C,E,C,C,C,C,C,C,C,C,C,E,C,C,C,C,C,C,C,C
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C
C,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,D,D
D,D,B,E,A,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,C
A,E,E,E,E,E,B,E,E,B,B,B,B,B,B,B,E,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,E,A,C,C,C,C,C,C
C,E,D,D,D,D,D,D,D,E,D,E,D,E,E,D,D,E,D,E,D,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,B,B,B,C,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,E,E,E
B,D,A,D,C,C,C,C,C,E,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,D,D,D,D,D,D,D,A,A,A,A,E,A,A,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,A,B,A,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C
B,E,A,A,A,A,A,A,C,C,A,C,A,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,D,A,D,D,D,D,D,D,D,D,D,D
D,D,E,E,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,E,D,D,D,D,D
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,C,E,C,C,C,C,C,E,E,E,E,E,E,E,E,C,E,C,C,C
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,A,E,A,A,A
A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,A,D,A,D,D,E,E,E,E,E,E,D,E,D,D,E,E,E,E,E
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,B,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,C,C,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,E,E,E,E,E,E,E,E,A,A,A,A,A,A,E,A,A,A
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,A,A,D,D,D,D,D,D,D,D,D,A,A,D,A,A,A,A,A,A
A,D,D,D,D,D,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D
B,D,A,A,A,A,A,A,A,D,A,A,A,A,A,D,A,D,D,D,D,D
C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
